StationID,Lat,Lon,Freeway,Direction,LaneType,TotalFlow,AvgOccupancy,AvgSpeed
4834,37.60112500853266,-121.99883388281546,280,S,FR,149,0.157,37.0
3754,37.708847894279124,-122.09022620730738,80,W,FR,402,0.29,16.4
7243,37.60866506757883,-121.99742930487206,280,N,ML,228,0.128,68.4
7067,37.40656018684904,-121.898182880658,101,W,OR,414,0.185,21.5
3297,37.80233547084847,-122.3065582116444,280,W,HOV,375,0.063,49.8
8140,37.70999830258565,-121.89001329278788,680,E,OR,103,0.29,34.4
2122,37.69802364650598,-121.7903410139732,880,S,OR,21,0.24,73.8
3216,37.59516308550541,-121.99782444505392,280,E,ML,307,0.096,16.9
2408,37.90050958001582,-121.99779736159441,680,W,FR,124,0.121,62.2
5025,37.40130805961661,-122.0001097604137,880,N,HOV,182,0.022,17.7
1790,37.40890446451545,-122.09861598033937,101,E,ML,154,0.159,68.7
3443,37.60474312233002,-122.00653162323766,80,N,HOV,205,0.242,39.4
9291,37.60928248062012,-122.0076937367843,80,E,OR,356,0.243,20.2
7192,37.7053420288335,-121.80043547659571,880,S,HOV,319,0.277,12.6
3773,37.40218568641429,-121.90663339221632,880,E,ML,369,0.246,11.9
5923,37.794900512334095,-122.29639342217116,680,N,FR,431,0.242,71.4
9003,37.894115197652404,-122.00518628711987,680,W,ML,337,0.285,20.6
4253,37.90073539971268,-122.29381880005333,80,W,FR,360,0.285,71.1
8697,37.70039385874053,-121.79070875686494,680,S,HOV,125,0.091,61.4
2414,37.39900524833033,-121.99156899700472,101,E,FR,184,0.209,19.9
7928,37.80398827340037,-122.29602552880066,280,S,FR,221,0.263,35.2
7517,37.505495835499644,-122.20942663440019,101,S,HOV,463,0.046,43.2
5950,37.69701447534426,-122.09486604327931,101,N,FR,50,0.287,46.9
6555,37.799571213151545,-122.29541141705967,80,W,FR,339,0.02,43.8
5917,37.60123497675461,-122.006645687287,280,S,ML,397,0.245,29.8
2057,37.402438613773185,-121.90110523675769,680,N,HOV,461,0.286,24.4
1393,37.90648761000942,-122.30006191675375,101,W,ML,214,0.172,72.8
5970,37.79017837062323,-122.40294908903184,880,N,FR,379,0.157,35.3
1840,37.609998386594064,-121.99373672775913,280,E,HOV,144,0.172,54.2
2385,37.40868012525338,-121.99072941998925,80,S,HOV,242,0.26,17.4
3662,37.599880502459904,-121.99792200092799,880,N,HOV,179,0.084,37.0
8240,37.40988861122892,-121.89833982068413,280,S,ML,221,0.223,17.0
7091,37.399421684816545,-121.90328314283478,101,E,HOV,38,0.085,22.0
8593,37.79644593009425,-122.29596196515232,280,S,OR,384,0.071,17.9
2919,37.694926847444385,-122.50048652154605,880,W,FR,28,0.278,19.6
4490,37.703174422130495,-122.09607100919985,880,N,HOV,24,0.127,52.5
8198,37.70105221900063,-122.50055154731284,101,W,FR,392,0.091,70.2
9515,37.50737904135869,-122.20140622906072,80,S,FR,245,0.133,66.9
7040,37.896811847558986,-122.0057884896632,680,S,OR,371,0.031,56.3
3817,37.40634057390127,-121.89970651399538,280,E,HOV,202,0.03,46.6
3087,37.60923766411273,-122.30134158256827,880,N,ML,452,0.29,14.3
6733,37.70782820807845,-122.5072521789658,880,E,OR,152,0.287,19.9
3804,37.79300708553872,-122.29858483602537,80,S,OR,368,0.243,48.5
4683,37.8969577121232,-122.3082239838021,280,S,ML,191,0.042,69.1
6152,37.6923916322476,-122.50088358442608,880,N,OR,120,0.066,10.0
1064,37.79211349760742,-122.29556368292012,680,E,FR,315,0.015,23.0
2568,37.79387867321949,-122.29322129711672,280,E,HOV,271,0.109,65.5
4022,37.704581276880056,-121.89117809579764,80,N,HOV,228,0.097,28.7
8992,37.60378020681956,-122.0010353048184,880,W,ML,332,0.026,36.2
3704,37.39712039252287,-122.10624822400392,101,N,OR,195,0.088,31.3
7981,37.39842181159283,-121.99510494567423,880,E,ML,337,0.067,43.4
8685,37.3987812931495,-122.09825273774771,80,N,FR,368,0.242,27.5
7363,37.809908142049856,-122.29799630845282,101,N,HOV,48,0.262,26.9
9048,37.39781444817883,-122.09304544874021,880,E,ML,259,0.132,49.3
3713,37.394279451760205,-122.0064303689512,101,W,HOV,139,0.04,16.7
2892,37.89431299583322,-122.09555827068263,101,N,ML,145,0.149,63.1
5285,37.893711581894046,-122.00882682278218,680,W,FR,114,0.163,33.1
5229,37.40366398088961,-122.10525209454377,80,N,HOV,402,0.024,22.6
8670,37.799060338509555,-122.29553587710224,101,E,OR,491,0.237,66.2
6041,37.59507689898701,-121.99197978051747,280,E,ML,262,0.221,22.3
4741,37.60630197911372,-121.99872987274479,880,W,FR,289,0.192,41.8
6935,37.40524274552068,-121.99158294477792,880,E,FR,291,0.068,18.7
3679,37.403619153717614,-121.90139997617219,880,W,HOV,421,0.108,22.2
5601,37.890601937778435,-122.09886448646995,680,N,FR,30,0.126,47.6
8096,37.400695657171184,-121.9946302973815,80,N,OR,38,0.021,53.7
3943,37.39257502841282,-122.09456304818569,101,N,OR,454,0.26,11.7
9100,37.594030834196865,-122.30688702751564,280,E,OR,312,0.179,43.0
6601,37.40345806354857,-121.90285492174516,880,W,OR,31,0.12,49.0
4676,37.79536569049926,-122.40745830805267,880,N,ML,80,0.294,37.3
7779,37.30652429322966,-121.90634103325708,280,E,HOV,55,0.031,43.7
6561,37.39687107195003,-122.09691002603968,101,N,FR,13,0.06,73.8
8928,37.893952173760674,-122.00505182950751,880,S,OR,171,0.072,65.9
6566,37.402141239639356,-121.90953913840988,101,N,ML,217,0.226,28.3
6163,37.3962487706501,-122.10047316709732,280,N,OR,471,0.057,52.8
3901,37.79753843260009,-122.29184257382161,280,N,HOV,221,0.17,37.0
3256,37.808402870503464,-122.30843085385746,80,W,ML,415,0.031,16.4
6081,37.59435355451155,-122.00416379743547,101,S,HOV,16,0.209,20.3
6696,37.79644239042982,-122.29880735088584,880,S,FR,202,0.279,28.6
2114,37.39783897047374,-122.10972835439006,101,E,FR,288,0.083,33.2
5291,37.39015713060377,-122.10803766063954,80,S,HOV,53,0.177,54.5
7425,37.70644202152833,-121.89664276942736,680,N,FR,190,0.023,60.3
3049,37.79362321548993,-122.29215486067838,680,E,FR,220,0.269,10.2
9215,37.29372503486278,-121.90640934984741,880,W,ML,426,0.154,27.3
2335,37.60882327197483,-122.29926392696788,880,N,OR,260,0.096,73.6
4445,37.397505522381664,-122.09550365187562,101,S,OR,282,0.285,36.5
7383,37.396018607139204,-122.10696840336233,280,N,ML,267,0.135,70.7
3390,37.39446351753378,-121.90085665138176,80,N,FR,166,0.186,64.7
3748,37.49215450698589,-122.20813731984661,880,E,HOV,190,0.022,26.9
4563,37.40985325041784,-122.00529415449287,80,E,OR,432,0.147,30.3
9734,37.601380392258065,-122.29690543240277,880,S,HOV,57,0.271,55.6
3339,37.803172052912984,-122.39324052136016,680,W,OR,174,0.132,33.6
3410,37.70863062573381,-122.50379715362968,880,N,HOV,48,0.153,32.9
1618,37.406394702715666,-121.89894976500229,280,N,ML,187,0.065,59.9
9289,37.39256230310429,-121.99186961988971,680,W,HOV,461,0.067,19.3
2962,37.404519541107014,-121.89622624989359,280,E,ML,46,0.083,37.3
7658,37.59998346534865,-121.99062303193988,880,N,FR,282,0.149,51.1
6876,37.79643901430171,-122.3988317501699,101,E,ML,188,0.12,58.5
4242,37.60962372569456,-121.99531559904842,80,W,HOV,225,0.135,40.7
8046,37.59219840861013,-121.9944548026859,880,E,ML,372,0.114,65.7
8191,37.796091387209245,-122.30342962303125,101,S,ML,343,0.12,74.8
9757,37.29702273317509,-121.8920006036634,880,W,FR,70,0.256,31.3
8160,37.397795589720516,-121.9082985582099,101,N,HOV,140,0.018,23.7
4719,37.49856091498385,-122.19432361504214,880,E,ML,249,0.06,23.6
2673,37.69050347753021,-122.0949885011565,80,W,FR,494,0.105,27.7
7259,37.40404195413346,-121.89687366920758,880,N,HOV,133,0.013,39.1
2162,37.39130269567059,-122.00419711392281,101,W,OR,80,0.032,55.9
2071,37.291362953605756,-121.89174432470594,280,S,ML,41,0.198,21.9
5210,37.403180153957436,-122.09310950345292,880,N,HOV,482,0.114,31.6
1880,37.403900337725695,-122.09843155271226,680,S,OR,178,0.028,74.7
6441,37.29741927565089,-121.90686789058498,101,S,FR,36,0.01,56.6
4868,37.70940022102781,-121.89154600412539,680,E,FR,224,0.25,73.4
8529,37.49752743684146,-122.20062684786362,280,S,ML,496,0.271,25.3
2883,37.597867738011765,-122.00716677025642,80,E,ML,483,0.267,45.1
6354,37.49934370724573,-122.20336651358235,280,S,ML,469,0.173,24.2
7483,37.79738207775188,-122.39619505884936,101,E,OR,318,0.14,19.4
6433,37.59801859208831,-122.30020210530712,80,N,FR,412,0.189,47.7
9805,37.60445873982398,-121.99290915783742,101,S,FR,478,0.23,72.2
8480,37.90443645373669,-122.00532103846805,680,E,HOV,32,0.036,11.5
6350,37.69339230441066,-121.89630367377855,80,N,HOV,474,0.141,31.4
2884,37.802404498999074,-122.30205980235753,280,S,HOV,481,0.125,49.4
7183,37.600249399080674,-122.30414001816499,880,W,HOV,280,0.04,27.1
8819,37.60107075494753,-121.99304583574921,680,S,OR,54,0.122,50.2
5553,37.90982575163643,-122.10936933514282,101,S,OR,478,0.236,30.2
7120,37.59570629220407,-122.30413071748424,280,W,FR,190,0.039,34.6
1000,37.69852494523422,-121.80787437413203,80,E,HOV,92,0.056,26.9
4166,37.39339562102155,-121.99679190877151,680,S,OR,464,0.291,10.0
1054,37.89019460984383,-122.09966687708601,680,W,OR,440,0.14,52.3
3994,37.40518516202367,-122.10637131145387,101,S,ML,493,0.108,60.6
1622,37.695747247034426,-122.50940020214308,80,W,ML,166,0.253,34.2
5700,37.805589791112794,-122.29503772517191,101,S,ML,500,0.165,29.3
6193,37.5964078942702,-122.30788584268555,880,S,HOV,368,0.099,22.4
8915,37.89461163831602,-122.0923959824443,680,W,HOV,81,0.042,37.6
9986,37.5023217512891,-122.19822900113765,680,W,HOV,289,0.169,52.9
4999,37.30765683312324,-121.89350981119708,680,W,FR,26,0.04,27.0
2410,37.597857297552046,-122.3059131928959,880,E,HOV,319,0.217,70.7
4459,37.40713874465981,-122.10998771877979,101,S,HOV,34,0.211,15.5
8284,37.708745862091,-121.79920740897553,880,W,FR,108,0.248,28.8
7837,37.60187036013152,-122.29052368776505,880,S,OR,78,0.09,47.7
6472,37.49573192625164,-122.19880625142144,880,W,HOV,28,0.038,68.1
7585,37.30894815750652,-121.89553002491309,280,N,HOV,461,0.151,38.2
6629,37.7019402578865,-122.50501564492585,101,E,FR,356,0.092,44.4
7370,37.49256357732357,-122.20969659847921,80,S,ML,408,0.261,32.8
3845,37.39265792135852,-121.99890158174333,101,W,HOV,252,0.099,30.6
1485,37.69412387745169,-122.10732602695929,280,W,OR,172,0.247,60.3
5364,37.40200427189138,-121.99156901166482,880,N,ML,333,0.031,69.5
7213,37.89803481253449,-122.3058089623426,101,E,HOV,267,0.056,29.6
7626,37.59818344098483,-121.99569018328484,280,E,OR,464,0.17,48.3
8780,37.50657783020012,-122.19550549896577,101,W,ML,421,0.032,50.6
9262,37.79553766111876,-122.30157532899158,880,W,HOV,210,0.13,42.5
5065,37.505731490713856,-122.20562905165961,880,S,FR,73,0.208,64.9
6081,37.504966016434146,-122.20513875429124,880,E,ML,381,0.07,22.0
5567,37.399468291330784,-122.0020373311239,880,S,HOV,450,0.235,14.6
2455,37.79273748641465,-122.29833675566381,80,E,ML,125,0.161,65.1
3316,37.69967590950399,-121.90404413182644,680,S,ML,272,0.295,69.5
5396,37.40718825726589,-121.89566453584976,880,E,OR,242,0.287,30.2
7987,37.309049910755846,-121.8931640297378,280,N,ML,468,0.287,30.7
4983,37.89270943894796,-122.30094628659448,280,W,HOV,460,0.021,40.7
4516,37.804182715910045,-122.29648654862878,880,E,OR,184,0.053,29.6
6862,37.69941702603202,-121.79540289452423,680,S,OR,330,0.287,28.8
8283,37.390618412295474,-122.10784716292075,880,S,OR,85,0.141,64.0
9018,37.60656879854467,-121.99410737578407,101,N,HOV,88,0.267,53.2
9230,37.598575571469965,-122.29508061110793,280,W,OR,451,0.035,49.0
8251,37.79176848562885,-122.29410022336825,880,E,ML,289,0.156,39.8
1706,37.604590386221375,-122.29735161541478,101,N,HOV,69,0.201,12.5
4970,37.90306608531158,-122.29925776134935,80,E,FR,213,0.251,50.7
7117,37.70029492437569,-121.79785760665638,101,S,ML,57,0.199,40.4
4683,37.49865993326555,-122.19887241938602,80,S,FR,91,0.238,33.1
8384,37.602433246664205,-121.99661800840046,880,N,OR,289,0.209,47.0
4897,37.60911409407798,-122.00111679854268,80,S,ML,131,0.174,11.0
2935,37.797960622815275,-122.30890677932098,880,S,ML,489,0.258,23.8
7827,37.393905712390264,-121.99057713513703,80,N,HOV,221,0.056,66.2
5831,37.69118809170754,-121.80436179997501,880,W,FR,415,0.217,56.1
9266,37.400643307591814,-122.10703039664448,280,N,OR,41,0.198,25.6
6222,37.40312326374249,-121.9998511096557,880,W,FR,218,0.085,36.8
7814,37.59103532314589,-122.00954341132437,80,S,ML,401,0.203,42.5
9788,37.600323185812535,-122.29961378695697,880,E,HOV,302,0.262,56.3
4238,37.604837613040495,-122.00881295518626,80,N,FR,42,0.25,56.6
1164,37.40575298044681,-122.00839464915248,680,N,FR,231,0.171,74.2
5083,37.79517749507535,-122.40439218307642,280,W,HOV,314,0.039,33.3
8389,37.5920506226359,-122.29870829683375,880,S,HOV,399,0.13,24.7
6687,37.6972407147389,-121.90460178354795,101,E,HOV,161,0.096,56.6
2804,37.50702585754364,-122.19825020378885,101,S,HOV,101,0.22,13.6
9594,37.409812260818654,-121.90036158204826,880,E,HOV,412,0.053,21.2
5745,37.700743115911244,-121.89164680425357,880,N,HOV,18,0.047,13.6
9313,37.39806681418914,-121.89386318220346,280,W,HOV,285,0.05,47.7
9262,37.60306536629795,-122.29337597794878,101,N,OR,143,0.012,47.4
2623,37.60891651176022,-121.99147894360864,880,W,HOV,379,0.13,24.8
8477,37.703565839006146,-121.80407992552286,101,W,FR,261,0.071,69.1
6377,37.39513368863323,-121.89367632493996,280,S,HOV,154,0.165,37.7
6683,37.79654201286272,-122.3089079747373,101,W,FR,356,0.267,61.9
1695,37.70702339094137,-121.80840492730265,101,E,HOV,298,0.07,33.1
9440,37.39488701807348,-122.10405092057879,280,E,OR,118,0.094,12.8
1481,37.40567773816917,-121.90873305528905,280,W,FR,315,0.104,69.4
5070,37.499763480995895,-122.19396271163586,880,E,FR,300,0.109,62.8
1276,37.794969005068815,-122.39051262070701,680,N,HOV,321,0.209,36.8
1401,37.60995303867474,-121.99314060869914,880,N,FR,262,0.211,15.7
2702,37.60940603243549,-121.99502313304023,280,W,ML,282,0.145,59.3
3066,37.59689306649659,-122.30472395801905,280,E,HOV,197,0.107,34.3
8157,37.69873194551408,-121.80387972794789,80,S,HOV,294,0.105,37.3
4093,37.69597846323705,-122.5050663541757,680,S,ML,60,0.095,55.9
1329,37.30711414917922,-121.89806744985118,280,N,FR,210,0.211,67.0
4032,37.6008281706863,-121.99704324875988,80,S,OR,38,0.082,33.8
3855,37.79597130981453,-122.4035193985806,280,S,HOV,228,0.159,19.8
5687,37.793837537575435,-122.29508641636336,680,W,ML,271,0.084,58.3
6782,37.891690252179025,-122.0900540355954,680,E,ML,118,0.198,13.9
2710,37.39466328921962,-121.99364628602055,880,N,ML,232,0.025,21.8
3263,37.39443594643982,-122.09768614468105,80,W,FR,394,0.048,64.6
2925,37.4058956364874,-121.90779468796569,101,W,HOV,294,0.186,23.1
8478,37.49178216835884,-122.2051416428908,680,S,OR,196,0.195,33.7
2298,37.90031583143989,-122.29850079507223,280,W,HOV,493,0.04,55.9
9541,37.30186766543568,-121.90434638608322,101,E,OR,444,0.29,61.1
7844,37.79690365080602,-122.30953969978816,101,N,FR,143,0.066,13.5
8850,37.607876758000366,-122.00080698968921,80,S,ML,221,0.227,64.8
7043,37.60050796812622,-122.30525205297569,680,N,OR,93,0.274,51.2
3785,37.901299210607235,-122.29049685631793,680,W,FR,142,0.212,48.5
4639,37.39448039144817,-122.10185953701446,101,E,FR,291,0.036,31.3
3864,37.3918488548935,-122.00732095883951,680,S,ML,401,0.248,31.9
3296,37.9049314382539,-122.30524183601032,680,N,HOV,183,0.265,51.3
2005,37.39844392271033,-121.9049570797495,880,S,OR,58,0.164,30.6
1905,37.80383137093524,-122.30877349801811,80,E,OR,278,0.224,34.6
9759,37.29718792504796,-121.89502746352736,101,S,HOV,498,0.245,38.4
1916,37.8032517010571,-122.30726212246812,880,E,FR,218,0.262,17.3
4892,37.79113736747825,-122.39489264122169,280,S,ML,174,0.21,31.2
9161,37.90212762283832,-122.00168120860651,280,S,ML,326,0.087,45.9
2755,37.39679989043613,-122.10609191691144,280,W,FR,269,0.174,41.3
2022,37.49564886561226,-122.20031066477875,101,S,FR,392,0.136,30.7
3527,37.40596966831746,-122.00785967732037,280,E,HOV,359,0.077,11.1
4998,37.60576117618057,-121.99535987159307,680,N,HOV,21,0.095,67.5
1752,37.309200296939906,-121.90617467749337,101,E,FR,463,0.137,10.4
8180,37.89573088629957,-122.0019607001075,280,E,HOV,209,0.094,65.0
7823,37.409184796924585,-121.90365319153327,101,N,OR,175,0.255,70.9
6577,37.2971121395608,-121.89487571171246,680,S,ML,39,0.04,58.7
5043,37.59592004247266,-121.99288781588884,280,S,HOV,145,0.135,46.6
6563,37.59970530541893,-121.99152881128586,101,N,HOV,180,0.018,31.6
4666,37.390036207200154,-121.89633168660787,280,N,HOV,380,0.296,42.3
9258,37.896617871459256,-122.00772373599119,680,N,FR,435,0.052,36.8
1471,37.40230712456044,-121.90431691721369,80,E,ML,237,0.209,53.6
2410,37.40418249249486,-121.89425978668841,80,W,HOV,401,0.097,65.5
5206,37.40870788219981,-121.8903675223078,280,S,FR,379,0.128,45.3
9550,37.909131522206174,-122.10407375850643,680,E,FR,71,0.111,54.2
5750,37.69584292692638,-122.1079161648969,80,W,ML,224,0.052,43.2
4372,37.39667896784543,-121.90838066331615,80,E,FR,25,0.155,53.7
4240,37.40199862484983,-122.0047354575455,880,S,HOV,444,0.245,74.9
3973,37.408556510684114,-121.895379330583,680,E,FR,497,0.155,65.8
5378,37.80300422675016,-122.30562953435808,80,N,ML,234,0.057,56.4
7589,37.70941782596555,-122.10656190321374,80,N,ML,125,0.103,28.0
6083,37.305181222086844,-121.90749167033123,680,E,HOV,375,0.026,53.9
2218,37.40753850782978,-121.89254663889577,101,W,HOV,453,0.096,11.1
7514,37.80526790244014,-122.3062663097472,280,W,FR,41,0.104,71.5
4040,37.69092462448603,-122.09509853458786,880,W,FR,471,0.089,67.2
4043,37.69516659821168,-121.90080915780806,280,W,FR,33,0.251,72.3
3905,37.70454257579783,-121.79518931133164,101,N,HOV,71,0.211,71.1
7467,37.79035728095107,-122.30903418259184,80,W,OR,374,0.262,40.2
1637,37.891465873703225,-122.09235300302545,680,S,HOV,429,0.072,49.6
1280,37.40534700512374,-122.0900070585923,680,E,OR,189,0.067,30.7
3151,37.6994343528632,-122.09142382341805,101,N,ML,111,0.268,33.5
5204,37.40051649742653,-121.9037412213436,280,N,HOV,79,0.038,61.0
4821,37.60696316967554,-122.00269940990312,80,S,ML,24,0.246,37.3
4827,37.902424631279395,-122.30004794566182,101,N,ML,124,0.13,29.7
4456,37.89683264143306,-122.29432743912427,280,E,HOV,303,0.142,10.4
3078,37.40692369088109,-121.8945115759385,680,E,OR,409,0.267,56.8
3106,37.700879613379406,-121.80034778094833,880,W,HOV,399,0.136,31.2
5309,37.390380165444654,-121.89675187685421,101,S,OR,109,0.215,58.4
7637,37.60558951173288,-121.99463887588837,680,S,OR,487,0.193,43.2
1072,37.598856025735195,-121.99647759762775,680,N,OR,413,0.097,10.7
2282,37.49441585818139,-122.20320704161779,680,S,HOV,174,0.119,58.6
2384,37.59729765453926,-122.29482557425666,680,E,HOV,151,0.046,28.2
1924,37.693898604329114,-121.90475821342585,101,E,HOV,74,0.056,26.2
2724,37.607233194607204,-121.99418995582064,680,N,OR,387,0.187,42.4
6184,37.59336751799841,-121.99118806523188,101,W,HOV,106,0.074,30.4
4446,37.390388560686155,-121.90107806597457,680,S,FR,452,0.2,65.8
7478,37.89418608634995,-121.9999856333251,101,E,ML,148,0.164,16.1
9570,37.80211558577792,-122.30752833903081,101,W,OR,306,0.015,15.3
2006,37.59686252506371,-121.99055681280036,80,W,FR,403,0.033,24.1
5040,37.306643665847716,-121.89520468696607,680,W,HOV,142,0.245,51.5
4325,37.405354050410736,-122.10204187936542,101,E,HOV,358,0.047,33.6
9645,37.39077892568486,-121.99057160084534,880,E,OR,126,0.217,23.1
3806,37.894601460390625,-122.00542063164633,80,N,HOV,339,0.263,48.0
8964,37.698427036793674,-121.80823212230803,680,S,ML,371,0.018,18.1
7644,37.802436711066036,-122.30812097491935,80,N,HOV,306,0.032,37.2
6619,37.40765778335425,-121.89066398035962,880,E,FR,492,0.146,36.9
1742,37.90602956801967,-121.9917927926543,280,W,OR,316,0.039,53.6
9420,37.80173595710799,-122.30743025045723,680,N,ML,375,0.053,70.6
6688,37.90926445967956,-122.30173152759622,680,N,HOV,428,0.151,74.3
2465,37.49380535555772,-122.19150820473673,101,S,ML,373,0.288,29.6
3480,37.590338431837345,-122.30152628701373,680,N,OR,92,0.282,32.9
3494,37.594527591902796,-122.0061980828653,680,N,OR,204,0.269,72.3
6985,37.898118660143275,-122.0935900852381,80,W,FR,321,0.028,68.5
1661,37.79252963848689,-122.30098266763657,280,W,ML,197,0.05,24.7
6462,37.703196073100315,-122.09525275662052,680,N,HOV,208,0.275,71.3
5339,37.40487557650352,-122.10259207453471,80,W,ML,497,0.022,70.9
3457,37.406984139639135,-122.10658554278436,101,E,HOV,20,0.109,38.2
4361,37.60963204776709,-121.99548203006957,101,W,HOV,428,0.043,26.8
6880,37.898708593011754,-122.00765380510015,80,W,FR,423,0.184,15.5
4668,37.39449810666797,-121.89849277129214,80,E,FR,467,0.274,38.2
4828,37.70126799320962,-121.90515709839445,101,W,OR,390,0.267,70.7
4178,37.69940211284457,-122.09232210792463,280,S,FR,333,0.171,32.8
8986,37.90192414797213,-122.00997608583579,680,W,ML,371,0.064,14.0
6082,37.60110309407664,-122.30799811412673,80,N,OR,126,0.174,17.9
